839.8628,29.99451,319.5339
848.6988,29.99451,318.9727
831.6973,29.99451,323.0309
845.7603,29.99451,312.215
835.5757,29.99451,328.4656
844.4252,29.99451,319.8896
846.8156,29.99451,339.4008
845.5884,29.99451,333.9614
848.8246,29.99451,335.395
849.9651,29.99451,345.6218
844.7948,29.99451,340.8092
843.0151,29.99451,334.5406
878.9078,29.99451,332.1706
878.6848,29.99451,327.1725
881.0445,29.99451,340.1741
884.029,29.99451,335.6855
874.9562,29.99451,338.0618
879.7463,29.99451,330.7932
876.5873,29.99451,335.9478
895.9786,29.99451,322.0092
896.4984,29.99451,320.0956
894.8377,29.99451,328.9106
902.9976,29.99451,319.5535
893.0264,29.99451,318.3704
892.472,30.40868,312.844
898.573,29.99451,314.8496
913.6476,29.99451,333.7538
921.8702,29.99451,329.1836
906.4,30.31354,336.3782
910.9554,29.99451,324.002
911.9636,29.99451,325.8265
911.9462,29.99451,342.2903
914.5046,29.99451,341.1643
840.9166,29.99451,351.0182
836.3946,29.99451,350.0909
838.53,29.99451,358.9235
830.7084,29.99451,351.8814
885.3509,29.99451,372.3458
893.5884,29.99451,375.2623
880.3596,29.99451,364.6381
887.2703,29.99451,380.6232
886.4019,29.99451,368.6063
880.9413,29.99451,371.1237
876.3266,29.99451,368.8476
870.0163,29.99451,394.3834
865.2826,29.99451,395.6831
873.4876,29.99451,394.7639
875.3715,29.99451,390.6197
879.5897,29.99451,394.2682
861.0726,29.99451,397.0455
873.9504,29.99451,392.2469
856.7419,29.99451,427.6681
863.629,29.99451,420.0827
852.2762,29.99451,424.7847
848.1876,29.99451,423.9489
854.4128,29.99451,430.7116
859.2601,29.99451,420.5649
863.6251,29.99451,423.7236
893.2895,29.99451,419.9653
887.9886,29.99451,421.1915
899.9785,29.99451,423.6544
894.5482,29.99451,424.1914
890.9056,29.99451,428.1426
892.2425,29.99451,415.0168
893.1137,29.99451,427.6726
919.2394,29.99451,412.9045
927.6531,29.99451,418.8277
910.2913,29.99451,411.1806
925.277,29.99451,405.5965
913.2393,29.99451,412.0192
911.2411,29.99451,417.4934
926.4922,29.99451,392.2153
921.5343,29.99451,396.7475
918.8531,29.99451,390.7076
928.3,29.97643,383.4034
921.5367,29.99451,383.0402
926.9699,29.99451,397.7637
924.538,29.99451,399.183
913.1747,29.99451,370.2666
904.0396,29.99451,365.1185
918.6805,29.99451,375.1808
918.4945,29.99451,376.6612
907.3853,29.99451,370.8326
910.7614,29.99451,373.4768
903.7449,29.99451,370.1817
912.9091,29.99451,379.0207
906.8351,29.99451,373.0379
920.6159,29.88013,370.2026
918.5946,29.9875,372.9248
910.2959,29.99451,348.1916
906.929,29.99451,354.5776
906.8646,29.99451,344.9313
914.6424,29.99451,348.3377
904.4218,29.99451,355.7353
919.739,28.86355,352.3284
897.5021,29.99451,350.8144
905.1235,29.99451,346.3659
903.7436,29.99451,357.6093
893.0939,29.99451,354.6348
902.0139,29.99451,345.6811
901.0485,29.99451,354.446
895.9345,29.99451,367.5113
897.1595,29.99451,377.4137
902.0413,29.99451,361.7285
889.2253,29.99451,373.151
886.815,29.99451,370.8503
904.7947,29.99451,389.8795
896.354,29.99451,393.3239
911.098,29.99451,394.2534
907.1066,29.99451,390.9977
911.2128,29.99451,397.217
904.9578,29.99451,395.1096
895.5822,29.99451,387.9608
896.0969,29.99451,403.4166
894.0527,29.99451,413.2032
889.7082,29.99451,411.5699
887.4747,29.99451,397.6247
888.3997,29.99451,402.6073
898.4858,29.99451,409.7295
899.2294,29.99451,402.7329
880.5427,29.99451,412.1413
876.3197,29.99451,414.2982
884.4584,29.99451,410.2916
872.8943,29.99451,407.8979
881.189,29.99451,414.8897
882.6085,29.99451,418.4081
722.1642,29.99451,459.5771
727.1417,29.99451,458.1462
715.851,29.99451,465.4324
719.5604,29.99451,465.5915
723.9882,29.99451,459.6201
725.0295,29.99451,467.0878
717.7754,29.99451,453.4755
734.0555,29.99451,454.0717
742.0372,29.99451,459.6443
732.4327,29.99451,464.0028
731.7197,29.99451,451.177
728.4488,29.99451,449.8689
740.5782,29.99451,449.7875
731.2892,29.99451,453.7877
753.298,29.99451,448.8752
757.6506,29.99451,457.5609
749.6921,29.99451,450.9027
750.9785,29.99451,457.3005
751.8671,29.99451,446.4166
755.4067,29.99451,443.5535
772.7826,29.99451,446.5033
782.0596,29.99451,444.7238
776.3796,29.99451,437.2883
772.241,29.99451,442.2928
772.8767,29.99451,437.4843
778.9186,29.99451,448.9612
791.45,29.99451,443.3952
790.1046,29.99451,439.6252
787.9346,29.99451,450.3433
797.7052,29.99451,448.0882
788.0939,29.99451,443.1653
791.7533,29.99451,449.7702
792.428,29.99451,453.3451
791.8486,29.99451,436.5
796.2088,29.99451,441.228
797.8276,29.99451,442.067
784.5272,29.99451,440.1554
795.6318,29.99451,444.0277
765.2963,29.99451,434.5649
760.3383,29.99451,425.5771
768.8569,29.99451,431.3632
766.1753,29.99451,439.4139
765.5444,29.99451,443.9334
772.4368,29.99451,430.6671
756.369,29.99451,439.9004
770.5853,29.99451,413.3234
767.5297,29.99451,416.7239
772.0585,29.99451,415.0447
771.1096,29.99451,405.4386
776.2885,29.99451,417.9752
763.9183,29.99451,415.2411
765.5518,29.99451,414.8663
783.3005,29.99451,399.754
784.7297,29.99451,409.4188
783.1183,29.99451,389.4905
777.049,29.99451,398.5598
782.111,29.99451,406.587
777.0313,29.99451,405.4501
779.1449,29.99451,393.2985
792.3739,29.99451,386.1835
796.3037,29.99451,394.6645
794.4098,29.99451,388.4876
795.7137,29.99451,376.8611
784.8694,29.99451,381.4369
785.4573,29.99451,378.6844
798.1804,29.99451,379.3563
803.8419,29.99451,371.5263
805.3588,29.99451,362.4157
795.6306,29.99451,369.6349
805.5408,29.99451,364.3321
798.8008,29.99451,376.6519
813.0067,29.99451,374.5141
807.6175,29.99451,371.9018
790.3675,29.99451,424.4153
789.9645,29.99451,415.9582
785.9127,29.99451,418.2015
794.431,29.99451,422.85
789.1653,29.99451,422.8005
782.8712,29.99451,422.2307
795.7944,29.99451,421.391
801.6978,29.99451,408.0285
802.97,29.99451,415.2735
801.2778,29.99451,402.8002
801.4097,29.99451,414.0018
806.0364,29.99451,407.2102
797.6447,29.99451,409.9663
809.1545,29.99451,392.5399
801.4549,29.99451,386.7959
816.3694,29.99451,397.4673
805.1224,29.99451,384.5001
816.7926,29.99451,395.1178
806.2119,29.99451,398.9727
801.798,29.99451,398.6097
789.4379,29.99451,334.3459
791.0533,29.99451,332.2331
791.8841,29.99451,337.0622
792.7894,29.99451,325.2761
785.6835,29.99451,341.5004
793.3407,29.99451,336.6343
794.9905,29.99451,329.5342
771.3058,29.99451,339.9759
776.2863,29.99451,341.5739
765.9241,29.99451,332.4854
769.7484,29.99451,339.7435
778.6296,29.99451,334.9777
779.337,29.99451,341.602
773.4865,29.99451,332.1945
761.7872,29.99451,327.6086
764.5021,29.99451,321.3727
765.3516,29.99451,324.3684
765.5474,29.99451,322.4772
764.3338,29.99451,334.1338
770.7498,29.99451,328.3034
751.82,29.99451,327.1324
744.4485,29.99451,325.435
740.4521,29.99451,320.2023
748.8925,29.99451,326.9552
750.1252,29.99451,320.765
737.3268,29.99451,330.5072
742.5856,29.99451,329.5927
725.6871,29.99451,323.9672
723.7564,29.99451,324.0021
721.7954,29.99451,324.3004
733.9863,29.99451,317.9351
721.8751,29.99451,320.8584
733.5616,29.99451,320.4457
731.5598,29.99451,318.6967
706.9482,29.99451,324.7659
714.7964,29.99451,329.5286
705.9915,29.99451,329.9745
710.551,29.99451,334.0644
708.6345,29.99451,314.4509
706.175,29.99451,328.1561
703.6072,29.99451,326.716
771.8746,29.99451,353.8445
764.276,29.99451,356.6758
779.947,29.99451,357.7214
768.3287,29.99451,344.1017
769.0424,29.99451,358.197
780.7689,29.99451,355.4474
748.2093,29.99451,346.8736
755.0818,29.99451,341.0918
745.533,29.99451,346.7995
739.1329,29.99451,348.6531
748.7015,29.99451,352.0887
750.8655,29.99451,343.4078
745.4487,29.99451,350.1466
727.0313,29.99451,342.6628
722.7848,29.99451,337.7341
724.4387,29.99451,350.8552
730.2371,29.99451,340.503
721.5053,29.99451,349.966
731.95,29.99451,348.1674
706.3464,29.99451,345.521
712.4632,29.99451,343.9733
706.4706,29.99451,347.3078
704.4766,29.99451,341.8724
709.636,29.99451,338.4529
702.9196,29.99451,343.9558
697.34,29.99451,345.0361
691.1973,29.99451,360.0311
693.648,29.99451,358.2728
691.4279,29.99451,357.8892
697.7878,29.99451,366.2144
688.9127,29.99451,356.852
685.6727,29.99451,357.8303
687.8013,29.99451,358.2904
681.112,29.99451,383.6566
684.485,29.99451,378.4754
679.3235,29.99451,383.2533
675.1512,29.99451,380.6957
676.0211,29.99451,377.5913
684.3105,29.99451,381.8476
683.8207,29.99451,379.9098
673.6626,29.99451,408.5755
676.9315,29.99451,411.4688
678.0823,29.99451,413.2245
669.8661,29.99451,406.9536
668.1671,29.99451,415.6393
669.9006,29.99451,412.9771
670.7737,29.99451,400.8434
711.6509,29.99451,368.0302
704.9414,29.99451,373.3593
711.6995,29.99451,360.7887
716.9644,29.99451,367.5671
720.6689,29.99451,369.1838
707.6769,29.99451,370.9197
729.7173,29.99451,362.0033
738.468,29.99451,357.8626
725.4059,29.99451,364.2066
729.8331,29.99451,372.0266
734.7305,29.99451,368.776
894.7123,29.99451,443.9855
890.9882,29.99451,440.5665
892.1614,29.99451,441.8591
893.5128,29.99451,447.7952
888.5816,29.99451,440.931
891.0424,29.99451,451.4866
869.6626,29.99451,449.543
875.7318,29.99451,457.4241
861.7951,29.99451,448.3858
877.8147,29.99451,444.3963
865.1962,29.99451,457.2422
869.1575,29.99451,447.0933
870.809,29.99451,452.425
839.9376,29.99451,458.6689
837.383,29.99451,452.6235
839.3294,29.99451,461.5874
838.3772,29.99451,463.5335
835.5413,29.99451,449.5124
841.087,29.99451,460.6165
831.3145,29.99451,488.7932
826.3087,29.99451,479.5677
823.3867,29.99451,487.5303
822.7225,29.99451,491.9933
839.1314,29.99451,491.0706
832.7325,29.99451,479.5061
829.1741,29.99451,497.6432
842.2101,29.99451,507.9154
840.0293,29.99451,508.2471
837.6893,29.99451,513.8348
837.6279,29.99451,508.3588
845.418,29.99451,503.7928
837.0208,29.99451,505.2079
843.4713,29.99451,501.0549
856.1708,29.99451,522.0736
854.3505,29.99451,530.7464
855.2625,29.99451,528.1798
851.5367,29.99451,513.6913
854.7838,29.99451,522.6789
858.1205,29.99451,517.2067
863.2722,29.99451,519.3483
864.6324,29.99451,545.7828
858.2484,29.99451,541.4006
859.8569,29.99451,541.892
860.6017,29.99451,537.9444
862.4559,29.99451,542.3414
856.3148,29.99451,547.4528
869.1609,29.99451,541.1513
874.9044,29.99451,563.6511
869.2435,29.99451,571.0413
870.1763,29.99451,559.4055
875.9883,29.99451,566.648
879.3362,29.99451,557.1675
872.8857,29.99451,572.918
889.4896,29.99451,592.6326
884.3223,29.99451,595.5853
886.3227,29.99451,586.2595
887.0453,29.99451,588.5967
890.6218,29.99451,586.2295
898.4744,29.99451,597.2584
892.5919,29.99451,587.3573
899.704,29.99451,621.124
905.782,29.63717,627.42
908.1755,29.75407,620.0115
894.1809,29.99451,612.4486
899.9706,29.94925,630.004
904.4671,29.99291,616.3488
899.4882,29.9032,631.3923
884.5592,29.99451,577.4034
882.9963,29.99451,573.6219
881.9066,29.99451,571.4115
894.0415,29.99451,578.0729
889.5792,29.99451,581.1624
885.1866,29.99451,570.175
882.1432,29.99451,585.598
906.7207,29.99451,604.0952
900.486,29.99451,603.7932
906.7094,29.99451,595.7604
908.8941,29.98155,606.2434
912.1722,29.90951,605.401
907.5238,29.99451,607.2691
911.0884,29.86175,609.0916
913.1163,29.99451,580.3413
908.3174,29.99451,583.0488
919.3886,29.99451,573.8474
911.3854,29.99451,581.2792
907.0955,29.99451,588.2794
918.0444,28.50743,589.5561
917.027,29.99451,578.8851
939.6021,29.99451,434.3543
937.134,29.99451,432.7386
949.5713,29.99451,434.7768
938.4202,29.99451,438.9219
934.4295,29.99451,427.4487
937.3828,29.99451,435.5625
941.3273,29.99451,428.5264
910.6014,29.99451,441.2187
915.2297,29.99451,432.3569
910.8991,29.99451,445.4169
915.701,29.99451,446.3145
907.9634,29.99451,433.3585
912.4398,29.99451,442.3591
904.7847,29.99451,432.5733
945.8159,29.99451,452.6483
949.9982,29.97259,450.6573
954.407,29.53603,452.639
940.8785,29.99451,449.4462
944.678,29.99451,449.4433
953.9584,29.85997,446.3024
945.9741,29.99451,461.7143
941.7622,29.99451,477.5435
944.9586,29.99451,469.6715
938.1221,29.99451,473.7232
945.858,29.93678,486.5211
949.1846,29.55219,484.5956
948.8535,29.7211,479.7921
936.7999,29.99451,499.6913
943.3465,29.82841,507.8843
937.5591,29.99451,504.1386
935.1608,29.99451,503.8414
929.9614,29.99451,502.422
942.5085,29.97384,498.6801
931.6078,29.99451,493.822
929.6281,29.99451,523.2328
928.0441,29.99451,522.8417
936.8793,29.96952,526.299
930.5822,29.99451,532.4027
936.1829,29.97682,527.9579
928.429,29.99451,530.3688
922.6224,29.99451,550.0744
918.6349,29.99451,555.6213
913.3746,29.99451,553.1557
915.4562,29.99451,555.7202
920.8158,29.99451,545.1068
916.4495,29.99451,573.4022
915.2075,29.99451,576.4014
924.2451,29.89301,570.0117
918.4405,29.98124,577.5876
914.8718,29.99451,570.0086
928.7922,29.99451,541.6552
924.2614,29.99451,550.1281
930.3775,29.98584,545.2301
919.2155,29.99451,542.7086
927.476,29.99451,547.4592
932.3349,29.99451,515.6392
940.678,29.93026,511.4427
932.7181,29.99451,509.2646
925.2778,29.99451,508.4333
936.8818,29.99451,513.5053
933.3762,29.99451,523.5654
941.6589,29.84576,512.7475
849.4553,29.99451,477.8577
849.3911,29.99451,475.5443
853.0907,29.99451,484.8981
849.1209,29.99451,471.9762
851.4391,29.99451,477.5731
857.1378,29.99451,482.5597
860.775,29.99451,497.7864
852.3748,29.99451,497.011
863.4915,29.99451,493.6411
871.0857,29.99451,497.4253
862.291,29.99451,507.0785
864.9151,29.99451,494.4441
856.6672,29.99451,500.1445
871.5436,29.99451,525.3394
869.9668,29.99451,532.5632
880.8008,29.99451,521.8592
877.0782,29.99451,529.5222
871.2985,29.99451,535.7432
863.5922,29.99451,527.6016
877.4672,29.99451,552.5094
879.4677,29.99451,550.3771
878.4272,29.99451,547.4462
881.0637,29.99451,546.0523
881.1424,29.99451,560.0092
882.8706,29.99451,546.8635
892.5698,29.99451,571.1983
893.5453,29.99451,573.7394
893.1218,29.99451,580.2137
886.3084,29.99451,562.9435
896.3497,29.99451,561.9048
900.3544,29.99451,570.5843
888.7115,29.99451,574.2391
896.858,29.99451,578.5714
883.7311,29.99451,571.6465
890.7331,29.99451,579.2396
896.7201,29.99451,576.8844
899.5853,29.99451,580.4608
904.4554,29.99451,583.2236
904.1158,29.99451,579.1926
893.0368,29.99451,584.0795
896.298,29.99451,585.5066
906.7309,29.99451,542.816
899.8624,29.99451,548.7704
900.991,29.99451,541.6136
896.4428,29.99451,541.9959
909.4836,29.99451,543.4357
915.3041,29.99451,529.7912
912.4666,29.99451,529.0133
910.4453,29.99451,522.4166
905.726,29.99451,526.5293
907.303,29.99451,531.2113
907.8875,29.99451,533.1522
921.6858,29.99451,506.0359
924.7766,29.99451,513.956
924.0908,29.99451,503.6286
922.2881,29.99451,508.6155
927.461,29.99451,505.2012
930.9777,29.99451,507.7407
917.235,29.99451,498.9266
922.1328,29.99451,492.4592
924.4529,29.99451,482.7636
921.9948,29.99451,488.9553
922.0164,29.99451,496.882
915.7051,29.99451,492.9626
925.4036,29.99451,488.9324
919.7053,29.99451,499.785
907.8198,29.99451,486.6545
913.2308,29.99451,494.8409
903.7861,29.99451,492.588
900.9189,29.99451,483.7272
898.2381,29.99451,485.1786
912.8895,29.99451,485.3757
909.0641,29.99451,484.2409
886.6686,29.99451,476.721
884.999,29.99451,466.5396
882.838,29.99451,482.386
889.7487,29.99451,472.8696
884.0316,29.99451,475.5019
895.8621,29.99451,477.4994
861.2243,29.99451,468.663
857.0767,29.99451,462.8329
859.3928,29.99451,463.0873
868.885,29.99211,463.9227
857.5853,29.99451,465.1704
869.0576,29.99451,472.9175
856.3336,29.99451,476.565
863.4638,29.99451,472.0257
853.81,29.99451,468.4283
865.3038,29.99386,462.3488
853.9526,29.99451,470.4997
863.2204,29.99451,476.9873
878.3023,29.99451,495.7166
872.8995,29.99451,496.1864
883.5639,29.99451,495.3538
876.2565,29.99451,491.5371
869.7446,29.99451,491.5952
888.0567,29.99451,495.0254
879.2631,29.99451,489.1049
895.0215,29.99451,514.6127
893.6322,29.99451,517.053
890.4607,29.99451,507.3973
898.108,29.99451,517.1913
896.3751,29.99451,518.2229
900.4961,29.99451,515.5546
892.3156,29.99451,521.1414
886.3578,29.99451,545.0078
888.1672,29.99451,554.0328
880.975,29.99451,543.0555
881.7676,29.99451,552.4199
885.0106,29.99451,550.572
879.1827,29.99451,552.1523
881.2928,29.99451,540.1793
872.4348,29.99451,508.6951
864.4407,29.99451,515.2661
870.5292,29.99451,498.8282
866.7631,29.99451,506.4643
873.8931,29.99451,510.0372
877.7935,29.99451,502.1623
906.1073,29.99451,515.9716
897.6252,29.99451,514.3956
915.9874,29.99451,516.6727
910.9766,29.99451,518.9354
897.3618,29.99451,511.1565
913.9105,29.99451,517.134
913.8077,29.99451,519.7907
912.2724,29.99451,306.1682
907.7295,29.99451,314.7222
915.7069,29.99451,307.9454
910.6069,29.99451,309.8838
913.2607,29.99451,308.4841
915.6834,29.99451,309.8926
919.3246,29.99451,308.0386
909.8034,29.99451,295.8004
911.9063,29.99451,294.4366
912.6743,29.5899,286.6984
910.6088,29.99451,290.392
914.0932,29.99451,290.6116
930.5531,29.92429,308.715
929.9235,29.96955,301.3908
920.3981,29.99451,310.6786
929.4851,29.99359,298.9257
928.5113,29.97994,309.0881
929.9528,29.89124,315.3909
771.3967,29.99451,510.9405
777.4943,29.99451,504.6409
776.7178,29.99451,513.5085
775.2073,29.99451,503.0236
775.4031,29.99451,520.1062
774.6491,29.99451,509.6982
764.4688,29.99451,514.49
787.3396,29.99451,489.5137
785.8488,29.99451,482.5177
781.7554,29.99451,482.0167
794.2672,29.99451,491.1584
788.6472,29.99451,482.7564
794.1591,29.99451,485.1194
795.9083,29.99451,469.0889
791.9374,29.99451,469.4071
796.438,29.99451,472.1458
802.9453,29.99451,471.5585
789.637,29.99451,464.3768
795.6017,29.99451,460.4452
766.1587,29.99451,475.1029
765.1808,29.99451,484.4799
763.3511,29.99451,475.4501
769.2214,29.99451,468.3297
765.8514,29.99451,477.1277
770.7252,29.99451,467.5236
770.6599,29.99451,480.4185
756.8025,29.99451,497.204
762.5235,29.99451,503.8426
756.9047,29.99451,491.2218
762.3876,29.99451,488.5281
758.7261,29.99451,500.7083
758.5351,29.99451,495.0441
757.623,29.99451,489.6895
733.0165,29.99451,507.9969
737.4702,29.99451,505.9347
728.2621,29.99451,507.1865
738.7219,29.99451,512.0272
725.7032,29.99451,509.5646
733.1812,29.99451,511.2627
709.778,29.99451,507.7339
707.6019,29.99451,499.4365
714.2667,29.99451,501.4743
713.5453,29.99451,514.3103
701.6301,29.99645,503.6994
719.8679,29.99451,485.9141
722.396,29.99451,481.9149
712.1909,29.99557,486.2148
722.7726,29.99451,486.6472
718.2952,29.99451,483.0175
719.5403,29.99451,480.7502
740.1336,29.99451,483.0495
735.7164,29.99451,487.4377
734.1824,29.99451,477.8471
741.2562,29.99451,492.7532
737.1942,29.99451,473.8527
748.5529,29.99451,478.3723
746.0193,29.99451,488.7132
739.5564,29.99451,491.297
748.387,29.99451,491.6356
743.5107,29.99451,503.7454
735.938,29.99451,490.5746
733.419,29.99451,495.7808
749.6271,29.99451,499.3263
803.8896,29.99451,529.4933
800.5972,29.99451,522.6764
795.8528,29.99451,535.8739
804.7921,29.99451,523.7702
810.5026,29.99451,531.4628
807.8602,29.99451,535.6855
799.7823,29.99451,530.3458
829.1147,29.99451,555.1841
823.3892,29.99451,557.3845
834.5793,29.99451,557.1022
831.5673,29.99451,548.1896
832.7239,29.99451,560.2175
831.8738,29.99451,562.308
815.9291,29.99451,544.8842
809.3381,29.99451,538.0648
819.0363,29.99451,540.6379
810.5437,29.99451,548.0551
819.8262,29.99451,535.3974
821.6299,29.99451,545.8705
807.191,29.99451,544.2959
845.5327,29.99451,568.7136
842.8134,29.99451,571.8714
842.6731,29.99451,563.2183
850.043,29.99451,559.436
838.3925,29.99451,569.8694
841.0266,29.99451,560.4286
857.7949,29.99451,591.543
851.1873,29.99451,594.5413
861.2771,29.99451,581.6972
863.8649,29.99451,599.397
850.0617,29.99451,588.0464
850.0348,29.99451,596.9684
852.2109,29.99451,584.0187
868.9321,29.99451,622.121
874.5399,29.99451,618.8951
870.2614,29.99451,626.5095
865.7143,29.99451,622.2
874.8655,29.99451,627.256
872.3027,29.99451,623.1458
861.4915,29.99451,622.8996
873.7711,29.99451,640.1273
877.6135,29.94038,646.6854
873.8702,29.99233,644.7633
875.5858,29.99451,640.4029
873.4542,29.99451,632.2222
865.2357,29.99451,636.6623
867.2321,29.99409,647.7791
821.7091,29.99451,568.9915
831.5466,29.99451,565.4233
826.7364,29.99451,569.1767
824.4108,29.9844,578.1818
815.4464,29.99451,565.0776
812.8039,29.99451,565.8328
819.8637,29.99451,565.2564
828.5045,29.99451,589.6669
831.7622,29.99451,586.1724
835.0568,29.99451,585.6371
819.2409,29.99451,593.9552
833.3665,29.99451,597.5387
836.4019,29.99451,591.9628
838.4747,29.99451,607.4324
838.2711,29.99451,612.3889
839.9892,29.99451,600.1881
844.1328,29.99451,610.8906
832.7389,29.99451,613.0128
842.8104,29.99451,605.8055
840.7988,29.99451,611.3487
845.5753,29.99451,605.0858
832.4887,29.99451,603.0375
831.1854,29.99451,600.7955
850.4811,29.99451,631.5868
855.8795,29.99451,633.3079
855.8203,29.99451,637.9528
854.4201,29.99451,626.6231
843.9227,29.99451,634.2173
842.7792,29.99451,631.5203
854.7137,29.99451,639.4205
851.5908,29.99424,652.9388
860.2148,29.6606,656.9232
849.9079,29.99451,648.6495
852.4354,29.99451,651.5745
856.2622,29.29852,660.3888
857.5732,29.99262,650.4912
849.5174,29.99451,656.0579
798.7753,29.99451,597.7163
793.1796,29.99451,594.1066
792.3724,29.99451,599.9926
805.2662,29.99451,592.4062
802.4376,29.99451,591.9763
796.4689,29.99451,594.6691
812.955,29.99451,626.8888
817.3091,29.99451,634.5579
811.8121,29.99451,621.1294
809.4814,29.99451,634.3491
817.4159,29.99451,627.1683
821.3053,29.99451,625.3547
818.1375,29.99451,622.5333
835.1107,29.99451,663.5759
834.764,29.99451,670.8502
838.5951,29.99451,665.0917
834.2346,29.99451,659.0958
838.6901,29.99451,667.3304
833.8259,29.99451,657.0725
834.2935,29.99451,673.3582
825.8832,29.99451,643.7971
824.0911,29.99451,636.724
825.8763,29.99451,634.8715
819.5533,29.99451,635.4867
829.4665,29.99451,647.7796
826.6897,29.99451,649.8957
803.4022,29.99451,610.588
795.9796,29.99451,616.545
805.3026,29.99451,614.3954
795.9694,29.99451,610.5385
807.0682,29.99451,606.1824
806.9214,29.99451,608.323
808.6057,29.99451,617.1543
